DATE,CLOSE,DELTA,GAIN,LOSS, AVG GAIN, AVG LOSS, RS, RSI, Signal
2014-04-15,323.0,0,0,0,0,0,0.0,36.6071428571,
2014-04-16,323.9,0.9,0.9,0,0,0,0.0,36.6071428571,
2014-04-17,326.25,2.35,2.35,0,0,0,0.0,36.6071428571,
2014-04-21,335.9,9.65,9.65,0,0,0,0.0,36.6071428571,
2014-04-22,334.4,-1.5,0,1.5,0,0,0.0,36.6071428571,
2014-04-23,338.6,4.2,4.2,0,0,0,0.0,36.6071428571,
2014-04-25,342.0,3.4,3.4,0,0,0,0.0,36.6071428571,
2014-04-28,338.0,-4.0,0,4.0,0,0,0.0,36.6071428571,
2014-04-29,335.65,-2.35,0,2.35,0,0,0.0,36.6071428571,
2014-04-30,328.0,-7.65,0,7.65,0,0,0.0,36.6071428571,
2014-05-02,326.0,-2.0,0,2.0,0,0,0.0,36.6071428571,
2014-05-05,320.8,-5.2,0,5.2,0,0,0.0,36.6071428571,
2014-05-06,314.5,-6.3,0,6.3,0,0,0.0,36.6071428571,
2014-05-07,310.7,-3.8,0,3.8,0,0,0.0,36.6071428571,
2014-05-08,308.0,-2.7,0,2.7,1.46428571429,2.53571428571,0.577464788732,36.6071428571,
2014-05-09,310.0,2.0,2.0,0,1.50255102041,2.35459183673,0.638136511376,38.955026455,
2014-05-12,317.0,7.0,7.0,0,1.89522594752,2.18640670554,0.866822235186,46.4330357143,
2014-05-13,322.0,5.0,5.0,0,2.1169955227,2.030234798,1.04273433042,51.0460080341,
2014-05-14,325.0,3.0,3.0,0,2.18006727108,1.88521802672,1.15640060735,53.6264274554,
2014-05-15,322.35,-2.65,0,2.65,2.02434818029,1.93984531052,1.04356165376,51.0658267559,
2014-05-16,328.55,6.2,6.2,0,2.32260902455,1.8012849312,1.28941789515,56.320774721,
2014-05-19,337.5,8.95,8.95,0,2.79599409423,1.67262172183,1.67162368977,62.5695787985,
2014-05-20,347.0,9.5,9.5,0,3.27485165892,1.5531487417,2.10852416836,67.8303932722,
2014-05-21,337.0,-10.0,0,10.0,3.04093368329,2.15649526015,1.41012769167,58.5084224601,
2014-05-22,332.0,-5.0,0,5.0,2.82372413448,2.35960274156,1.19669471676,54.4770608146,
2014-05-23,344.0,12.0,12.0,0,3.47917241059,2.1910596886,1.58789485686,61.3585537546,
2014-05-26,339.05,-4.95,0,4.95,3.23066009555,2.3881268537,1.35280087427,57.4974656404,
2014-05-27,335.3,-3.75,0,3.75,2.99989866015,2.485403507,1.20700668994,54.6897612699,
2014-05-28,342.1,6.8,6.8,0,3.27133447014,2.30787468507,1.41746624775,58.6343759327,
2014-05-29,339.0,-3.1,0,3.1,3.03766772227,2.36445506471,1.28472211953,56.2310010722,
2014-05-30,343.4,4.4,4.4,0,3.13497717068,2.19556541723,1.42786780393,58.8115959863,
2014-06-02,363.0,19.6,19.6,0,4.31105022992,2.038739316,2.11456668152,67.8928049307,
2014-06-03,358.75,-4.25,0,4.25,4.00311807064,2.19668650772,1.82234381491,64.5684556674,
2014-06-04,353.7,-5.05,0,5.05,3.71718106559,2.40049461431,1.54850631342,60.7613293036,
2014-06-05,356.05,2.35,2.35,0,3.61952527519,2.22903071329,1.62381130669,61.8875032115,
2014-06-06,356.8,0.75,0.75,0,3.41455918411,2.06981423377,1.6496935466,62.2597865598,
2014-06-09,357.1,0.3,0.3,0,3.19209067096,1.92197035992,1.66084281918,62.417922893,
2014-06-10,361.4,4.3,4.3,0,3.2712270516,1.78468676279,1.83294184717,64.7010050348,
2014-06-11,354.4,-7.0,0,7.0,3.03756797649,2.15720913687,1.40810083017,58.4734996363,
2014-06-12,340.05,-14.35,0,14.35,2.82059883531,3.02812276995,0.931467793611,48.2259034653,
2014-06-13,334.0,-6.05,0,6.05,2.61912748993,3.24397114353,0.807383103625,44.6713871567,
2014-06-16,333.45,-0.55,0,0.55,2.43204695494,3.05154463328,0.796988819503,44.3513510409,
2014-06-17,337.6,4.15,4.15,0,2.55475788673,2.83357715947,0.90160166565,47.4127511527,
2014-06-18,340.1,2.5,2.5,0,2.5508466091,2.63117879094,0.969469128396,49.2248959081,
2014-06-19,338.25,-1.85,0,1.85,2.36864327988,2.57538030587,0.919725632165,47.9092228991,
2014-06-20,338.0,-0.25,0,0.25,2.19945447418,2.40928171259,0.912908798784,47.7235924349,
2014-06-23,341.0,3.0,3.0,0,2.25663629745,2.23719016169,1.00869221405,50.2163650058,
2014-06-24,341.0,0.0,0.0,0,2.09544799049,2.07739086443,1.00869221405,50.2163650058,
2014-06-25,337.0,-4.0,0,4.0,1.94577313403,2.2147200884,0.878563907112,46.7678477046,
2014-06-26,338.3,1.3,1.3,0,1.89964648159,2.05652579637,0.923716339929,48.0172840848,
