Date, OPEN, HIGH, LOW, CLOSE, VOLUME, Middle Band, Standard Deviations, Upper Band, Lower Band, Band Width
1397556000,2804.2,2805.2,2739.0,2780.0,64136.0,0,0,0,0,0
1397642400,2780.85,2819.05,2734.8,2737.35,31199.0,0,0,0,0,0
1397728800,2750.0,2782.0,2740.0,2765.0,68012.0,0,0,0,0,0
1398074400,2765.1,2809.9,2755.05,2800.0,56347.0,0,0,0,0,0
1398160800,2785.15,2817.05,2765.0,2773.0,20378.0,0,0,0,0,0
1398247200,2761.1,2798.8,2745.05,2764.85,169106.0,0,0,0,0,0
1398420000,2746.3,2795.0,2658.4,2675.65,52096.0,0,0,0,0,0
1398679200,2650.0,2689.95,2630.5,2636.0,44148.0,0,0,0,0,0
1398765600,2640.1,2711.5,2635.1,2680.0,77705.0,0,0,0,0,0
1398852000,2672.0,2720.9,2600.0,2634.0,50229.0,0,0,0,0,0
1399037400,2624.95,2647.9,2584.0,2622.0,51253.0,0,0,0,0,0
1399284000,2611.2,2667.95,2599.0,2646.55,65455.0,0,0,0,0,0
1399370400,2646.2,2665.0,2618.0,2622.25,31946.0,0,0,0,0,0
1399456800,2618.0,2641.7,2601.55,2610.05,56824.0,0,0,0,0,0
1399543200,2615.15,2646.25,2583.1,2624.0,64729.0,0,0,0,0,0
1399629600,2617.1,2744.0,2610.05,2716.0,97335.0,0,0,0,0,0
1399888800,2725.0,2860.0,2725.0,2851.6,113432.0,0,0,0,0,0
1399975200,2850.0,2930.0,2835.15,2930.0,91702.0,0,0,0,0,0
1400061600,2922.1,2990.0,2917.0,2970.2,88693.0,0,0,0,0,0
1400148000,2980.0,2998.0,2919.25,2932.25,75886.0,2738.5375,110.280623723,2959.09874745,2517.97625255,441.122494892
1400234400,2998.45,3274.75,2980.0,3060.0,368455.0,2752.5375,130.563264239,3013.66402848,2491.41097152,522.253056956
1400493600,3075.15,3119.45,3002.0,3007.25,55213.0,2766.0325,141.764032176,3049.56056435,2482.50443565,567.056128703
1400580000,3025.0,3090.0,2985.0,3045.85,57657.0,2780.075,154.320080919,3088.71516184,2471.43483816,617.280323678
1400666400,3050.0,3059.1,2945.0,2945.0,63760.0,2787.325,158.437013905,3104.19902781,2470.45097219,633.748055618
1400752800,2980.0,2980.0,2906.4,2930.35,100712.0,2795.1925,161.409222378,3118.01094476,2472.37405524,645.636889513
1400839200,2948.0,3031.0,2918.0,2985.0,142917.0,2806.2,166.39435988,3138.98871976,2473.41128024,665.577439522
1401098400,3016.0,3224.55,3016.0,3068.0,215465.0,2825.8175,172.84974275,3171.5169855,2480.1180145,691.398971
1401184800,3098.6,3131.95,3051.75,3093.0,66626.0,2848.6675,176.416272829,3201.50004566,2495.83495434,705.665091315
1401271200,3118.0,3211.0,3071.95,3200.0,151412.0,2874.6675,187.605946917,3249.87939383,2499.45560617,750.423787669
1401357600,3200.0,3253.7,3150.0,3170.0,138099.0,2901.4675,189.585794085,3280.63908817,2522.29591183,758.343176339
1401444000,3172.0,3225.0,3155.35,3195.0,44396.0,2930.1175,188.480537639,3307.07857528,2553.15642472,753.922150557
1401703200,3182.55,3210.0,3138.3,3161.1,73273.0,2955.845,183.057718289,3321.96043658,2589.72956342,732.230873154
1401789600,3161.0,3345.0,3155.1,3323.4,195926.0,2990.9025,182.952596644,3356.80769329,2624.99730671,731.810386576
1401876000,3328.0,3395.0,3290.05,3339.95,84204.0,3027.3975,176.008647852,3379.4147957,2675.3802043,704.034591409
1401962400,3345.0,3406.05,3301.35,3330.0,102401.0,3062.6975,161.786558832,3386.27061766,2739.12438234,647.146235329
1402048800,3349.95,3403.55,3290.1,3310.3,138011.0,3092.4125,149.490138366,3391.39277673,2793.43222327,597.960553465
1402308000,3420.0,3789.0,3420.0,3693.1,658112.0,3134.4875,188.994011727,3512.47552345,2756.49947655,755.976046909
1402394400,3700.0,3731.5,3560.0,3573.0,238518.0,3166.6375,205.448333453,3577.53416691,2755.74083309,821.793333813
1402480800,3635.0,3670.0,3520.0,3529.3,171970.0,3194.5925,214.649378217,3623.89125643,2765.29374357,858.597512866
1402567200,3562.0,3600.1,3514.1,3560.0,121043.0,3225.98,219.827507605,3665.63501521,2786.32498479,879.310030422
1402653600,3587.9,3608.0,3521.0,3542.5,110512.0,3250.105,226.658101499,3703.421203,2796.788797,906.632405995
1402912800,3549.35,3599.4,3509.85,3569.25,110111.0,3278.205,229.625856504,3737.45671301,2818.95328699,918.503426014
1402999200,3577.6,3611.85,3525.15,3572.1,102972.0,3304.5175,231.635397918,3767.78829584,2841.24670416,926.541591673
1403085600,3580.0,3615.0,3500.0,3542.8,166315.0,3334.4075,221.6705468,3777.7485936,2891.0664064,886.682187201
1403172000,3550.25,3575.0,3517.45,3529.65,97992.0,3364.3725,204.897019546,3774.16653909,2954.57846091,819.588078183
1403258400,3514.55,3559.9,3486.5,3494.4,40963.0,3389.8425,187.038099244,3763.91869849,3015.76630151,748.152396975
1403517600,3500.0,3518.75,3462.0,3499.0,67477.0,3411.3925,173.01874557,3757.42999114,3065.35500886,692.074982282
1403604000,3500.0,3546.55,3444.9,3513.75,66781.0,3432.43,157.949591959,3748.32918392,3116.53081608,631.798367836
1403690400,3513.0,3525.0,3481.05,3482.0,96197.0,3446.53,148.899085289,3744.32817058,3148.73182942,595.596341157
1403776800,3500.0,3512.8,3375.2,3410.0,206428.0,3458.53,135.167368843,3728.86473769,3188.19526231,540.669475373
