DATE,CLOSE,EMA SLOW, EMA FAST, EMA 9, MACD
2014-06-26 09:16:00,461.9,0,0,0,0,BUY
2014-06-26 09:17:00,459.1,0,0,0,0,BUY
2014-06-26 09:18:00,458.85,0,0,0,0,BUY
2014-06-26 09:19:00,456.85,0,0,0,0,BUY
2014-06-26 09:20:00,457.6,0,0,0,0,BUY
2014-06-26 09:21:00,458.1,0,0,0,0,BUY
2014-06-26 09:22:00,459.3,0,0,0,0,BUY
2014-06-26 09:23:00,459.7,0,0,0,0,BUY
2014-06-26 09:24:00,460.35,0,0,0,0,BUY
2014-06-26 09:25:00,461.15,0,0,0,0,BUY
2014-06-26 09:26:00,461.75,0,0,0,0,BUY
2014-06-26 09:27:00,461.5,0,459.679166667,0,459.679166667,BUY
2014-06-26 09:28:00,462.0,0,460.036217949,0,460.036217949,BUY
2014-06-26 09:29:00,463.3,0,460.538338264,0,460.538338264,BUY
2014-06-26 09:30:00,463.7,0,461.024747762,0,461.024747762,BUY
2014-06-26 09:31:00,462.5,0,461.251709645,0,461.251709645,BUY
2014-06-26 09:32:00,461.55,0,461.297600469,0,461.297600469,BUY
2014-06-26 09:33:00,461.7,0,461.359508089,0,461.359508089,BUY
2014-06-26 09:34:00,460.75,0,461.265737614,0,461.265737614,BUY
2014-06-26 09:35:00,460.9,0,461.209470289,0,461.209470289,BUY
2014-06-26 09:36:00,461.6,0,461.269551783,0,461.269551783,BUY
2014-06-26 09:37:00,462.75,0,461.497313047,0,461.497313047,BUY
2014-06-26 09:38:00,463.0,0,461.728495655,0,461.728495655,BUY
2014-06-26 09:39:00,463.2,0,461.954880939,0,461.954880939,BUY
2014-06-26 09:40:00,463.5,0,462.192591564,0,462.192591564,BUY
2014-06-26 09:41:00,461.5,461.080769231,462.086039015,0,1.00526978461,BUY
2014-06-26 09:42:00,460.45,461.034045584,461.834340705,0,0.800295121277,BUY
2014-06-26 09:43:00,461.05,461.035227393,461.713672905,0,0.678445511869,BUY
2014-06-26 09:44:00,460.75,461.014099438,461.565415535,0,0.551316096955,BUY
