DATE,CLOSE,EMA SLOW, EMA FAST, EMA 9, MACD
2014-06-26 09:16:00,250.75,0,0,0,0,BUY
2014-06-26 09:17:00,251.3,0,0,0,0,BUY
2014-06-26 09:18:00,251.45,0,0,0,0,BUY
2014-06-26 09:19:00,252.05,0,0,0,0,BUY
2014-06-26 09:20:00,252.1,0,0,0,0,BUY
2014-06-26 09:21:00,251.95,0,0,0,0,BUY
2014-06-26 09:22:00,251.45,0,0,0,0,BUY
2014-06-26 09:23:00,252.0,0,0,0,0,BUY
2014-06-26 09:24:00,252.1,0,0,0,0,BUY
2014-06-26 09:25:00,251.9,0,0,0,0,BUY
2014-06-26 09:26:00,251.95,0,0,0,0,BUY
2014-06-26 09:27:00,251.9,0,251.741666667,0,251.741666667,BUY
2014-06-26 09:28:00,252.2,0,251.812179487,0,251.812179487,BUY
2014-06-26 09:29:00,252.3,0,251.887228797,0,251.887228797,BUY
2014-06-26 09:30:00,252.0,0,251.904578213,0,251.904578213,BUY
2014-06-26 09:31:00,252.15,0,251.942335411,0,251.942335411,BUY
2014-06-26 09:32:00,252.0,0,251.951206886,0,251.951206886,BUY
2014-06-26 09:33:00,251.95,0,251.951021211,0,251.951021211,BUY
2014-06-26 09:34:00,251.35,0,251.85855641,0,251.85855641,BUY
2014-06-26 09:35:00,251.55,0,251.811086193,0,251.811086193,BUY
2014-06-26 09:36:00,251.9,0,251.82476524,0,251.82476524,BUY
2014-06-26 09:37:00,252.45,0,251.920955203,0,251.920955203,BUY
2014-06-26 09:38:00,252.4,0,251.994654403,0,251.994654403,BUY
2014-06-26 09:39:00,252.2,0,252.026246033,0,252.026246033,BUY
2014-06-26 09:40:00,252.45,0,252.091438951,0,252.091438951,BUY
2014-06-26 09:41:00,251.5,251.896153846,252.000448343,0,0.10429449696,BUY
2014-06-26 09:42:00,251.0,251.82977208,251.846533213,0,0.0167611336319,BUY
2014-06-26 09:43:00,251.4,251.797937111,251.777835796,0,-0.0201013149428,Sell
2014-06-26 09:44:00,250.9,251.731423251,251.642784135,0,-0.0886391157927,Sell
2014-06-26 09:45:00,249.95,251.599465973,251.382355807,0,-0.217110166421,Sell
2014-06-26 09:46:00,250.3,251.503209234,251.215839529,0,-0.287369705615,Sell
2014-06-26 09:47:00,251.0,251.465934476,251.182633447,0,-0.283301028851,Sell
2014-06-26 09:48:00,250.8,251.416605996,251.123766763,0,-0.292839233337,Sell
2014-06-26 09:49:00,250.75,251.367227774,251.066264184,-0.152140947187,-0.300963590318,Sell
2014-06-26 09:50:00,251.2,251.354840532,251.086838925,-0.175313079123,-0.268001606866,Sell
2014-06-26 09:51:00,251.5,251.365593085,251.150402167,-0.18328864685,-0.215190917759,Sell
2014-06-26 09:52:00,251.35,251.364438042,251.181109526,-0.18329662059,-0.183328515549,Sell
2014-06-26 09:53:00,251.65,251.385590779,251.253246522,-0.173106147918,-0.132344257231,BUY
2014-06-26 09:54:00,251.55,251.39776924,251.298900903,-0.158258585697,-0.0988683368131,BUY
2014-06-26 09:55:00,251.2,251.383119667,251.28368538,-0.14649372597,-0.0994342870636,BUY
2014-06-26 09:56:00,250.85,251.343629321,251.216964552,-0.142527934583,-0.126664769031,BUY
2014-06-26 09:57:00,250.85,251.307064186,251.160508467,-0.143333491481,-0.146555719074,Sell
2014-06-26 09:58:00,250.85,251.27320758,251.112737934,-0.146760722404,-0.160469646098,Sell
2014-06-26 09:59:00,250.8,251.238155167,251.064624406,-0.152114730133,-0.173530761047,Sell
2014-06-26 10:00:00,251.0,251.220514043,251.054682189,-0.154858154872,-0.16583185383,Sell
2014-06-26 10:01:00,251.0,251.20417967,251.046269545,-0.155468548852,-0.157910124771,Sell
2014-06-26 10:02:00,251.1,251.196462657,251.054535769,-0.152760216748,-0.141926888331,BUY
2014-06-26 10:03:00,250.85,251.170798756,251.023068727,-0.151754179227,-0.147730029144,BUY
2014-06-26 10:04:00,250.65,251.132221071,250.965673539,-0.154712849841,-0.166547532299,Sell
2014-06-26 10:05:00,250.8,251.107612103,250.940185302,-0.15725564003,-0.167426800784,Sell
2014-06-26 10:06:00,250.6,251.070011206,250.887849102,-0.162236932939,-0.182162104574,Sell
2014-06-26 10:07:00,250.45,251.02408445,250.820487701,-0.170508896111,-0.203596748802,Sell
2014-06-26 10:08:00,251.2,251.037115232,250.878874209,-0.168055321446,-0.158241022783,BUY
2014-06-26 10:09:00,251.2,251.04918077,250.928278177,-0.158624775818,-0.120902593306,BUY
2014-06-26 10:10:00,251.4,251.07516738,251.000850765,-0.141763143601,-0.0743166147327,BUY
2014-06-26 10:11:00,251.45,251.102932759,251.069950647,-0.120006937219,-0.0329821116939,BUY
2014-06-26 10:12:00,251.9,251.161974777,251.197650548,-0.0888703956,0.0356757708772,BUY
2014-06-26 10:13:00,251.9,251.216643312,251.30570431,-0.053284116935,0.0890609977249,BUY
2014-06-26 10:14:00,252.4,251.304299363,251.474057493,-0.00867566756872,0.169758129897,BUY
2014-06-26 10:15:00,252.45,251.389166077,251.624202494,0.0400667493759,0.235036417155,BUY
2014-06-26 10:16:00,252.3,251.456635256,251.728171341,0.0863606164515,0.271536084754,BUY
2014-06-26 10:17:00,252.7,251.548736348,251.877683442,0.134877911964,0.328947094015,BUY
2014-06-26 10:18:00,252.7,251.634015137,252.004193682,0.1819380385,0.370178544645,BUY
2014-06-26 10:19:00,252.5,251.698162164,252.080471577,0.222012313373,0.382309412862,BUY
2014-06-26 10:20:00,252.5,251.757557559,252.145014411,0.255101221082,0.387456851918,BUY
