DATE,CLOSE,EMA SLOW, EMA FAST, EMA 9, MACD
2014-06-26 11:32:00,2651.7,2649.38406131,2650.84108621,0.962220938031,1.45702489984,BUY
2014-06-26 11:33:00,2652.4,2649.60746417,2651.0809191,1.06446773542,1.47345492499,BUY
2014-06-26 11:34:00,2647.4,2649.44394831,2650.51462385,1.06570929711,1.07067554385,BUY
2014-06-26 11:35:00,2646.9,2649.25550769,2649.95852787,0.993171474096,0.70302018205,Sell
2014-06-26 11:36:00,2645.7,2648.99213675,2649.30336974,0.856783776814,0.311232987685,Sell
2014-06-26 11:37:00,2646.05,2648.7742007,2648.80285132,0.691157145825,0.0286506218704,Sell
2014-06-26 11:38:00,2647.0,2648.64277842,2648.52548958,0.529467947538,-0.117288845613,Sell
2014-06-26 11:39:00,2646.95,2648.51738743,2648.28310657,0.376718185389,-0.234280863207,Sell
2014-06-26 11:40:00,2647.75,2648.46054392,2648.20109017,0.249483799382,-0.259453744647,Sell
2014-06-26 11:41:00,2647.85,2648.41531844,2648.1470763,0.145938611136,-0.268242141847,Sell
2014-06-26 11:42:00,2648.9,2648.45122078,2648.26291071,0.079088876116,-0.188310063963,Sell
2014-06-26 11:43:00,2648.25,2648.43631554,2648.26092445,0.0281928839257,-0.175391084836,Sell
2014-06-26 11:44:00,2647.5,2648.36695883,2648.14385915,-0.0220656285733,-0.223099678569,Sell
2014-06-26 11:45:00,2649.5,2648.4508878,2648.3524962,-0.0373308229385,-0.0983916003993,Sell
2014-06-26 11:46:00,2649.15,2648.50267389,2648.4751891,-0.0353616178049,-0.0274847972705,BUY
2014-06-26 11:47:00,2651.05,2648.69136472,2648.87131385,0.00770053265499,0.179949134495,BUY
2014-06-26 11:48:00,2648.2,2648.65496733,2648.7680348,0.0287739195171,0.113067466966,BUY
2014-06-26 11:49:00,2649.4,2648.71015493,2648.86526021,0.0540401911503,0.155105277683,BUY
2014-06-26 11:50:00,2649.9,2648.79829161,2649.02445095,0.0884640214691,0.226159342744,BUY
2014-06-26 11:51:00,2649.4,2648.8428626,2649.08222773,0.118644242716,0.239365127704,BUY
2014-06-26 11:52:00,2648.75,2648.83598389,2649.03111577,0.133941770342,0.195131880846,BUY
2014-06-26 11:53:00,2648.75,2648.82961471,2648.98786719,0.138803911868,0.158252477971,BUY
2014-06-26 11:54:00,2650.0,2648.91630992,2649.14357993,0.156497131811,0.227270011583,BUY
2014-06-26 11:55:00,2650.0,2648.99658326,2649.27533686,0.180948426681,0.27875360616,BUY
