DATE,CLOSE,DELTA,GAIN,LOSS, AVG GAIN, AVG LOSS, RS, RSI, Signal
2014-04-15,535.0,0,0,0,0,0,0.0,33.2214765101,
2014-04-16,533.6,-1.4,0,1.4,0,0,0.0,33.2214765101,
2014-04-17,545.0,11.4,11.4,0,0,0,0.0,33.2214765101,
2014-04-21,541.0,-4.0,0,4.0,0,0,0.0,33.2214765101,
2014-04-22,536.0,-5.0,0,5.0,0,0,0.0,33.2214765101,
2014-04-23,531.15,-4.85,0,4.85,0,0,0.0,33.2214765101,
2014-04-25,517.65,-13.5,0,13.5,0,0,0.0,33.2214765101,
2014-04-28,500.0,-17.65,0,17.65,0,0,0.0,33.2214765101,
2014-04-29,501.85,1.85,1.85,0,0,0,0.0,33.2214765101,
2014-04-30,505.4,3.55,3.55,0,0,0,0.0,33.2214765101,
2014-05-02,509.45,4.05,4.05,0,0,0,0.0,33.2214765101,
2014-05-05,518.0,8.55,8.55,0,0,0,0.0,33.2214765101,
2014-05-06,514.45,-3.55,0,3.55,0,0,0.0,33.2214765101,
2014-05-07,504.7,-9.75,0,9.75,0,0,0.0,33.2214765101,
2014-05-08,505.0,0.3,0.3,0,2.12142857143,4.26428571429,0.497487437186,33.2214765101,
2014-05-09,519.0,14.0,14.0,0,2.96989795918,3.95969387755,0.750032212344,42.8581946694,
2014-05-12,538.0,19.0,19.0,0,4.11490524781,3.67685860058,1.1191361145,52.8109594679,
2014-05-13,540.0,2.0,2.0,0,3.96384058726,3.4142258434,1.16097785239,53.7246529902,
2014-05-14,555.85,15.85,15.85,0,4.81285197388,3.17035256887,1.51808099236,60.2872185988,
2014-05-15,525.0,-30.85,0,30.85,4.46907683289,5.14747024252,0.86820838632,46.4727806961,
2014-05-16,536.0,11.0,11.0,0,4.93557134483,4.77979379663,1.03259085116,50.8017071203,
2014-05-19,525.9,-10.1,0,10.1,4.58303053448,5.15980852544,0.888217171603,47.0399901537,
2014-05-20,528.3,2.4,2.4,0,4.42709978202,4.79125077362,0.923996674603,48.0248581923,
2014-05-21,548.9,20.6,20.6,0,5.58230694044,4.44901857551,1.25472772156,55.6487468338,
2014-05-22,537.0,-11.9,0,11.9,5.18357073041,4.9812315344,1.0406203154,50.9952933207,
2014-05-23,539.0,2.0,2.0,0,4.9561728211,4.62542928194,1.0715054796,51.7259302547,
2014-05-26,523.6,-15.4,0,15.4,4.60216047673,5.39504147609,0.85303523562,46.0344854335,
2014-05-27,521.95,-1.65,0,1.65,4.2734347284,5.12753851351,0.833428109245,45.457365088,
2014-05-28,508.75,-13.2,0,13.2,3.96818939065,5.7041429054,0.695667948097,41.0261896427,
2014-05-29,507.0,-1.75,0,1.75,3.68474729132,5.42170412645,0.679628988485,40.4630423233,
2014-05-30,505.5,-1.5,0,1.5,3.42155105623,5.14158240313,0.665466540835,39.9567643371,
2014-06-02,510.0,4.5,4.5,0,3.49858312364,4.77432651719,0.732790920571,42.2896329772,
2014-06-03,509.0,-1.0,0,1.0,3.24868432909,4.50473176596,0.721171536481,41.9000385026,
2014-06-04,509.0,0.0,0.0,0,3.01663544844,4.18296521125,0.721171536481,41.9000385026,
2014-06-05,509.2,0.2,0.2,0,2.81544720213,3.88418198188,0.724849457431,42.0239258741,
2014-06-06,505.9,-3.3,0,3.3,2.61434383055,3.84245469746,0.680383774538,40.4897848246,
2014-06-09,529.9,24.0,24.0,0,4.14189069979,3.56799364764,1.16084587273,53.7218265949,
2014-06-10,535.7,5.8,5.8,0,4.26032707838,3.31313695852,1.28588921367,56.2533479742,
2014-06-11,543.0,7.3,7.3,0,4.47744657278,3.07648431863,1.45537766784,59.2730677199,
2014-06-12,550.4,7.4,7.4,0,4.68620038901,2.85673543872,1.64040405194,62.1270085817,
2014-06-13,543.0,-7.4,0,7.4,4.3514717898,3.18125433596,1.36784781418,57.7675560899,
2014-06-16,540.9,-2.1,0,2.1,4.04065237624,3.10402188339,1.30174738711,56.5547459465,
2014-06-17,561.1,20.2,20.2,0,5.19489149222,2.88230603458,1.80233862397,64.3155187797,
2014-06-18,554.0,-7.1,0,7.1,4.82382781421,3.18356988925,1.51522598279,60.2421409907,
2014-06-19,568.1,14.1,14.1,0,5.48641154176,2.95617204002,1.85591754049,64.9849834309,
2014-06-20,567.1,-1.0,0,1.0,5.09452500307,2.81644546573,1.80884915581,64.3982305731,
2014-06-23,574.75,7.65,7.65,0,5.27705893142,2.61527078961,2.01778682054,66.8631331679,
2014-06-24,577.25,2.5,2.5,0,5.07869757917,2.42846573321,2.09131943257,67.651353352,
2014-06-25,588.0,10.75,10.75,0,5.48379060923,2.25500389512,2.43183198978,70.8610443933,,Sell
2014-06-26,586.9,-1.1,0,1.1,5.09209128,2.1725036169,2.34388161216,70.0946350384,,Sell
