Date, OPEN, HIGH, LOW, CLOSE, VOLUME, Middle Band, Standard Deviations, Upper Band, Lower Band, Band Width
1397556000,358.45,360.25,351.3,359.0,1691478.0,0,0,0,0,0
1397642400,359.85,367.0,356.1,362.25,2419083.0,0,0,0,0,0
1397728800,363.4,372.6,361.05,368.45,2722356.0,0,0,0,0,0
1398074400,369.0,370.95,358.6,362.4,1478020.0,0,0,0,0,0
1398160800,363.0,366.4,361.15,363.0,1307821.0,0,0,0,0,0
1398247200,365.0,368.5,350.2,354.0,2905518.0,0,0,0,0,0
1398420000,351.05,351.05,332.1,335.05,16367525.0,0,0,0,0,0
1398679200,333.3,336.65,332.45,335.95,3417453.0,0,0,0,0,0
1398765600,335.2,336.75,333.75,335.0,3725841.0,0,0,0,0,0
1398852000,335.05,337.75,334.15,335.0,3048623.0,0,0,0,0,0
1399037400,335.0,335.95,328.75,334.2,5595255.0,0,0,0,0,0
1399284000,334.85,335.45,332.4,335.2,2874481.0,0,0,0,0,0
1399370400,334.45,336.0,334.45,335.05,3781122.0,0,0,0,0,0
1399456800,334.5,339.7,333.35,335.0,2175597.0,0,0,0,0,0
1399543200,334.15,337.65,334.15,335.0,1551281.0,0,0,0,0,0
1399629600,334.6,337.45,334.2,336.6,9521682.0,0,0,0,0,0
1399888800,335.1,341.55,335.05,340.45,1226787.0,0,0,0,0,0
1399975200,341.0,345.9,335.05,335.85,2813021.0,0,0,0,0,0
1400061600,337.0,340.65,335.65,339.5,1804166.0,0,0,0,0,0
1400148000,340.0,341.9,335.1,335.8,1664363.0,343.6375,12.03444925,367.7063985,319.5686015,48.1377969999
1400234400,338.0,347.9,338.0,341.7,2424097.0,342.7725,11.5094360744,365.791372149,319.753627851,46.0377442975
1400493600,341.9,356.4,341.1,353.6,2443832.0,342.34,10.9166455471,364.173291094,320.506708906,43.6665821882
1400580000,355.05,356.65,347.65,352.1,1278078.0,341.5225,9.44357552784,360.409651056,322.635348944,37.7743021114
1400666400,351.0,354.9,345.8,347.6,2521369.0,340.7825,8.28775112742,357.358002255,324.206997745,33.1510045097
1400752800,348.5,354.5,345.1,346.45,2208088.0,339.955,6.7027774094,353.360554819,326.549445181,26.8111096376
1400839200,347.8,352.6,345.9,348.35,2430660.0,339.6725,6.20549101603,352.083482032,327.261517968,24.8219640641
1401098400,352.25,367.7,344.55,352.0,3051775.0,340.52,6.65731552504,353.83463105,327.20536895,26.6292621002
1401184800,346.3,351.15,344.0,347.6,1255543.0,341.1025,6.74111405852,354.584728117,327.620271883,26.9644562341
1401271200,349.2,357.0,344.0,350.6,1672767.0,341.8825,6.89074152396,355.663983048,328.101016952,27.5629660958
1401357600,350.1,354.8,340.1,342.0,5884449.0,342.2325,6.70761274598,355.647725492,328.817274508,26.8304509839
1401444000,341.9,344.0,337.0,339.1,4146416.0,342.4775,6.49589245216,355.469284904,329.485715096,25.9835698086
1401703200,339.0,347.9,338.3,344.8,1426879.0,342.9575,6.29188515073,355.541270301,330.373729699,25.1675406029
1401789600,347.0,355.45,343.8,354.25,2466887.0,343.9175,6.47424271633,356.865985433,330.969014567,25.8969708653
1401876000,353.95,359.7,350.2,351.4,2847738.0,344.7375,6.32982770303,357.397155406,332.077844594,25.3193108121
1401962400,352.65,367.9,349.5,367.9,4540967.0,346.3825,7.7100466114,361.802593223,330.962406777,30.8401864456
1402048800,369.0,378.65,364.0,377.55,3773165.0,348.43,9.95180134448,368.333602689,328.526397311,39.8072053779
1402308000,379.0,381.95,372.0,372.6,2280501.0,350.0375,11.0670555592,372.171611118,327.903388882,44.2682222367
1402394400,376.3,386.0,365.05,381.95,2447306.0,352.3425,12.5707127383,377.483925477,327.201074523,50.2828509534
1402480800,383.0,384.25,368.0,368.2,2635964.0,353.7775,12.6605733974,379.098646795,328.456353205,50.6422935894
1402567200,370.0,375.75,366.75,370.3,1251394.0,355.5025,12.4420504239,380.386600848,330.618399152,49.7682016955
1402653600,376.0,379.0,358.05,366.0,2835202.0,356.7175,12.2193624527,381.156224905,332.278775095,48.8774498107
1402912800,367.25,375.9,364.95,366.25,2488473.0,357.35,12.3681142459,382.086228492,332.613771508,49.4724569837
1402999200,367.0,378.0,366.85,372.75,3104303.0,358.3825,12.7430007749,383.86850155,332.89649845,50.9720030997
1403085600,375.1,379.0,368.0,371.5,2365387.0,359.5775,12.7963420066,385.170184013,333.984815987,51.1853680264
1403172000,373.0,374.85,364.5,366.1,1798270.0,360.56,12.501665889,385.563331778,335.556668222,50.006663556
1403258400,365.55,373.6,365.05,371.75,3170174.0,361.73,12.3987640513,386.527528103,336.932471897,49.5950562052
1403517600,372.2,375.9,370.25,375.2,1239492.0,362.89,12.5188717543,387.927743509,337.852256491,50.0754870171
1403604000,375.0,377.3,370.7,373.5,1462323.0,364.185,12.2059217186,388.596843437,339.773156563,48.8236868743
1403690400,374.05,375.15,368.5,369.95,975773.0,365.1525,11.8525363847,388.857572769,341.447427231,47.4101455387
1403776800,369.0,370.4,362.8,364.55,1716218.0,366.28,10.6031881998,387.4863764,345.0736236,42.4127527991
