Date, OPEN, HIGH, LOW, CLOSE, VOLUME, Middle Band, Standard Deviations, Upper Band, Lower Band, Band Width
1397556000,320.6,330.4,320.6,323.0,6342640.0,0,0,0,0,0
1397642400,326.0,330.0,321.5,323.9,2359506.0,0,0,0,0,0
1397728800,325.0,326.9,321.0,326.25,2505961.0,0,0,0,0,0
1398074400,326.0,336.4,325.35,335.9,2101270.0,0,0,0,0,0
1398160800,336.0,337.65,331.6,334.4,3608167.0,0,0,0,0,0
1398247200,335.25,341.5,334.55,338.6,9125576.0,0,0,0,0,0
1398420000,339.25,345.5,337.35,342.0,4735202.0,0,0,0,0,0
1398679200,340.35,343.45,334.8,338.0,1858182.0,0,0,0,0,0
1398765600,340.95,341.6,330.65,335.65,4399124.0,0,0,0,0,0
1398852000,339.3,343.6,323.35,328.0,5975894.0,0,0,0,0,0
1399037400,328.05,331.55,322.1,326.0,4217395.0,0,0,0,0,0
1399284000,325.0,327.6,318.6,320.8,2481756.0,0,0,0,0,0
1399370400,321.75,323.0,313.35,314.5,3626671.0,0,0,0,0,0
1399456800,314.5,316.0,305.25,310.7,5881938.0,0,0,0,0,0
1399543200,312.0,315.3,307.0,308.0,3641579.0,0,0,0,0,0
1399629600,308.0,313.8,307.5,310.0,4375852.0,0,0,0,0,0
1399888800,310.15,319.7,310.15,317.0,2842719.0,0,0,0,0,0
1399975200,321.15,325.75,314.65,322.0,5290041.0,0,0,0,0,0
1400061600,322.5,325.0,320.5,325.0,2746160.0,0,0,0,0,0
1400148000,325.4,326.0,318.45,322.35,3043188.0,325.1025,9.76349674809,344.629493496,305.575506504,39.0539869924
1400234400,326.0,346.0,326.0,328.55,13790160.0,325.38,9.77865532678,344.937310654,305.822689346,39.1146213071
1400493600,332.9,344.3,332.3,337.5,4936531.0,326.06,10.1190365154,346.298073031,305.821926969,40.4761460616
1400580000,340.0,349.9,338.35,347.0,7716082.0,327.0975,11.1013903972,349.300280794,304.894719206,44.4055615886
1400666400,348.0,349.95,335.7,337.0,3426688.0,327.1525,11.1474938327,349.447487665,304.857512335,44.5899753308
1400752800,339.9,340.5,330.7,332.0,3796339.0,327.0325,11.0815530838,349.195606168,304.869393832,44.3262123354
1400839200,333.6,348.0,333.6,344.0,6473546.0,327.3025,11.4206991358,350.143898272,304.461101728,45.6827965431
1401098400,345.05,349.05,336.2,339.05,6230600.0,327.155,11.2476653133,349.650330627,304.659669373,44.9906612532
1401184800,340.0,340.0,333.0,335.3,3940154.0,327.02,11.1322998522,349.284599704,304.755400296,44.5291994089
1401271200,337.5,344.0,334.25,342.1,5422996.0,327.3425,11.4660616059,350.274623212,304.410376788,45.8642464235
1401357600,342.2,348.85,335.5,339.0,7234338.0,327.8925,11.744842219,351.382184438,304.402815562,46.9793688761
1401444000,339.0,346.9,339.0,343.4,4357504.0,328.7625,12.2077626431,353.178025286,304.346974714,48.8310505724
1401703200,345.0,365.0,341.25,363.0,6206400.0,330.8725,14.1427585269,359.158017054,302.586982946,56.5710341076
1401789600,364.7,366.15,355.55,358.75,5846835.0,333.085,14.8518441616,362.788688323,303.381311677,59.4073766463
1401876000,360.0,361.2,350.65,353.7,5647351.0,335.235,14.5653450011,364.365690002,306.104309998,58.2613800043
1401962400,354.0,360.0,350.5,356.05,7345609.0,337.6375,13.8185823712,365.274664742,310.000335258,55.2743294849
1402048800,359.8,367.15,351.4,356.8,6465082.0,339.9775,12.8703581438,365.718216288,314.236783712,51.4814325752
1402308000,359.35,363.5,353.5,357.1,8547764.0,341.9825,12.2428272368,366.468154474,317.496845526,48.9713089472
1402394400,362.55,366.5,356.25,361.4,8509462.0,343.9525,12.0371453738,368.026790748,319.878209252,48.1485814952
1402480800,363.0,365.0,350.25,354.4,4873863.0,345.4225,11.4118192568,368.246138514,322.598861486,45.6472770272
1402567200,351.0,352.65,339.65,340.05,6284102.0,346.3075,10.211394065,366.73028813,325.88471187,40.8455762599
1402653600,342.4,343.5,329.25,334.0,6190725.0,346.58,9.79824474077,366.176489482,326.983510518,39.1929789631
1402912800,332.5,335.4,327.95,333.45,4758027.0,346.3775,10.0230793048,366.42365861,326.33134139,40.0923172191
1402999200,333.0,340.2,333.0,337.6,3946045.0,345.9075,10.2016699001,366.3108398,325.5041602,40.8066796003
1403085600,337.0,344.9,336.35,340.1,5906866.0,346.0625,10.088073094,366.238646188,325.886353812,40.352292376
1403172000,338.85,344.8,336.4,338.25,4307787.0,346.375,9.73835843456,365.851716869,326.898283131,38.9534337382
1403258400,336.1,339.85,333.3,338.0,2759406.0,346.075,9.89801116387,365.871022328,326.278977672,39.5920446555
1403517600,337.0,343.65,337.0,341.0,4394990.0,346.1725,9.8377522204,365.848004441,326.496995559,39.3510088816
1403604000,343.0,345.4,338.75,341.0,3167113.0,346.4575,9.59829770063,365.654095401,327.260904599,38.3931908025
1403690400,338.0,338.7,332.05,337.0,5673918.0,346.2025,9.77676422698,365.756028454,326.648971546,39.1070569079
1403776800,335.5,341.0,335.15,338.3,4290862.0,346.1675,9.8037017881,365.774903576,326.560096424,39.2148071524
